2015.04.14,15:35,1.47692,1.47828,1.47685,1.47764,2889
2015.04.14,15:40,1.47761,1.47833,1.47713,1.47823,2284
2015.04.14,15:45,1.47823,1.47851,1.47771,1.47822,2107
2015.04.14,15:50,1.4782,1.47851,1.47811,1.47816,1960
2015.04.14,15:55,1.47816,1.47886,1.47803,1.47874,1908
2015.04.14,16:00,1.47874,1.47936,1.4786,1.47928,1008
2015.04.14,16:05,1.47928,1.47928,1.4784,1.4785,1111
2015.04.14,16:10,1.47849,1.47861,1.47805,1.47806,956
2015.04.14,16:15,1.47806,1.47807,1.47728,1.47747,1152
2015.04.14,16:20,1.47747,1.4777,1.477,1.47706,832
2015.04.14,16:25,1.47706,1.47774,1.47704,1.47774,678
2015.04.14,16:30,1.47774,1.47799,1.47744,1.47752,776
2015.04.14,16:35,1.47752,1.47777,1.47743,1.47748,732
2015.04.14,16:40,1.47752,1.47758,1.47652,1.47681,749
2015.04.14,16:45,1.47682,1.47797,1.47682,1.4779,865
2015.04.14,16:50,1.4779,1.47845,1.47766,1.47815,852
2015.04.14,16:55,1.47815,1.47881,1.47811,1.47818,887
2015.04.14,17:00,1.47819,1.4787,1.47819,1.47826,464
2015.04.14,17:05,1.47824,1.47843,1.47817,1.47841,469
2015.04.14,17:10,1.47842,1.47902,1.47831,1.47874,783
2015.04.14,17:15,1.47876,1.47907,1.47862,1.47904,769
2015.04.14,17:20,1.47904,1.47917,1.4787,1.47915,581
2015.04.14,17:25,1.47915,1.47955,1.47902,1.47924,628
2015.04.14,17:30,1.47925,1.47949,1.47912,1.47938,545
2015.04.14,17:35,1.47939,1.47941,1.47852,1.47862,552
2015.04.14,17:40,1.47863,1.47951,1.47863,1.47944,903
2015.04.14,17:45,1.47944,1.47994,1.47933,1.4797,725
